Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [99] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::count(unsigned long long const&) const [30] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator++() [164] std::pair<unsigned long long, int>* std::__uninitialized_copy_a<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int> >(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&)
  [92] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::key_comp() const [161] std::pair<unsigned long long, int>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*) [75] void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)2>(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&, ...)
  [38] std::less<unsigned long long>::operator()(unsigned long long const&, unsigned long long const&) const [76] std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_const_iterator(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*) [133] std::move_iterator<std::pair<unsigned long long, int>*> std::__make_move_if_noexcept_iterator<std::pair<unsigned long long, int>*, std::move_iterator<std::pair<unsigned long long, int>*> >(std::pair<unsigned long long, int>*)
 [159] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_check_len(unsigned long, char const*) const [183] std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const&) [165] std::pair<unsigned long long, int>* std::__uninitialized_move_if_noexcept_a<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> > >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&)
  [88] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::size() const [11] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::lower_bound(unsigned long long const&) [195] std::__add_ref<std::tuple_element<0ul, std::tuple<unsigned long long const&> >::type>::type std::get<0ul, unsigned long long const&>(std::tuple<unsigned long long const&>&)
 [129] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::max_size() const [8] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::end() [166] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [100] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*, unsigned long long const&) const [16] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::begin() [42] std::remove_reference<Node*&>::type&& std::move<Node*&>(Node*&)
  [77] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::end() const [223] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::map() [47] std::remove_reference<std::shared_ptr<Node>&>::type&& std::move<std::shared_ptr<Node>&>(std::shared_ptr<Node>&)
 [101] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::find(unsigned long long const&) const [14] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::operator[](unsigned long long&&) [196] std::remove_reference<std::_Tuple_impl<1ul>&>::type&& std::move<std::_Tuple_impl<1ul>&>(std::_Tuple_impl<1ul>&)
 [114] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::size() const [10] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::operator[](unsigned long long const&) [53] std::remove_reference<std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>&)
 [102] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_end() const [224] std::set<int, std::less<int>, std::allocator<int> >::~set() [142] std::remove_reference<std::pair<unsigned long long, int>&>::type&& std::move<std::pair<unsigned long long, int>&>(std::pair<unsigned long long, int>&)
 [103] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_begin() const [184] std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::pair<unsigned long long const&, 0ul>(std::tuple<unsigned long long const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [54] void std::swap<Node*>(Node*&, Node*&)
  [93] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::key_comp() const [185] std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::pair<unsigned long long const&>(std::piecewise_construct_t, std::tuple<unsigned long long const&>, std::tuple<>) [82] std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&)
 [220] std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::allocator() [186] std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::~pair() [138] unsigned long long const& std::forward<unsigned long long const&>(std::remove_reference<unsigned long long const&>::type&)
 [221] std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::~allocator() [201] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [214] std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*& std::forward<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*&>::type&)
 [222] std::allocator<std::_Rb_tree_node<int> >::~allocator() [225] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*&, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*&, void>(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*&, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*&) [141] std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
 [118] std::allocator<std::pair<unsigned long long, int> >::allocator() [200] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [89] std::shared_ptr<Node>& std::forward<std::shared_ptr<Node>&>(std::remove_reference<std::shared_ptr<Node>&>::type&)
 [119] std::allocator<std::pair<unsigned long long, int> >::~allocator() [198] std::pair<std::shared_ptr<Node>, int>::pair<std::shared_ptr<Node>&, int&, void>(std::shared_ptr<Node>&, int&) [96] int& std::forward<int&>(std::remove_reference<int&>::type&)
 [134] std::_Head_base<0ul, unsigned long long const&, false>::_M_head(std::_Head_base<0ul, unsigned long long const&, false>&) [139] std::pair<std::shared_ptr<Node>, int>::pair<std::shared_ptr<Node>&, int, void>(std::shared_ptr<Node>&, int&&) [111] std::shared_ptr<Node>&& std::forward<std::shared_ptr<Node> >(std::remove_reference<std::shared_ptr<Node> >::type&)
 [135] std::_Head_base<0ul, unsigned long long const&, false>::_Head_base(unsigned long long const&) [187] std::pair<std::shared_ptr<Node>, int>::pair() [81] std::pair<unsigned long long, int>&& std::forward<std::pair<unsigned long long, int> >(std::remove_reference<std::pair<unsigned long long, int> >::type&)
  [66] std::shared_ptr<Node>::shared_ptr(std::shared_ptr<Node>&&) [97] std::pair<std::shared_ptr<Node>, int>::~pair() [83] std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&)
  [58] std::shared_ptr<Node>::shared_ptr(std::shared_ptr<Node> const&) [110] std::pair<std::shared_ptr<Node>, int>::operator=(std::pair<std::shared_ptr<Node>, int>&&) [84] std::tuple<unsigned long long const&>&& std::forward<std::tuple<unsigned long long const&> >(std::remove_reference<std::tuple<unsigned long long const&> >::type&)
 [173] std::shared_ptr<Node>::shared_ptr() [153] std::pair<unsigned long long, int>::pair<unsigned long long, int&, void>(unsigned long long&&, int&) [87] int&& std::forward<int>(std::remove_reference<int>::type&)
  [69] std::shared_ptr<Node>::shared_ptr<Node>(Node*) [188] std::tuple<unsigned long long const&>::tuple(unsigned long long const&) [113] unsigned long long&& std::forward<unsigned long long>(std::remove_reference<unsigned long long>::type&)
  [34] std::shared_ptr<Node>::~shared_ptr() [189] std::tuple<unsigned long long const&>::tuple(std::tuple<unsigned long long const&>&&) [106] void std::_Destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*)
  [50] std::shared_ptr<Node>::operator=(std::shared_ptr<Node>&&) [154] void std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::emplace_back<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&&) [107] void std::_Destroy<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&)
 [148] std::shared_ptr<Node>::operator=(std::shared_ptr<Node> const&) [162] void std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_emplace_back_aux<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&&) [199] std::pair<std::__decay_and_strip<std::shared_ptr<Node>&>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<std::shared_ptr<Node>&, int&>(std::shared_ptr<Node>&, int&)
  [70] std::_Mutex_base<(__gnu_cxx::_Lock_policy)2>::_Mutex_base() [124] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::end() [140] std::pair<std::__decay_and_strip<std::shared_ptr<Node>&>::__type, std::__decay_and_strip<int>::__type> std::make_pair<std::shared_ptr<Node>&, int>(std::shared_ptr<Node>&, int&&)
 [136] std::_Tuple_impl<0ul, unsigned long long const&>::_M_head(std::_Tuple_impl<0ul, unsigned long long const&>&) [125] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::begin() [156] std::pair<std::__decay_and_strip<unsigned long long>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<unsigned long long, int&>(unsigned long long&&, int&)
 [174] std::_Tuple_impl<0ul, unsigned long long const&>::_M_tail(std::_Tuple_impl<0ul, unsigned long long const&>&) [155] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::push_back(std::pair<unsigned long long, int>&&) [143] bool std::operator==<std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*> const&, std::move_iterator<std::pair<unsigned long long, int>*> const&)
 [175] std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(std::_Tuple_impl<0ul, unsigned long long const&>&&) [126] std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::vector() [44] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
